star_rating,star_rating_Low,product_category,product_id,product_title,review_date,review_body2
4,0,Books,2070612368,Harry Potter a L'ecole Des Sorciers / Harry Potter and the Sorcerer's Stone,2011-06-11,物語などはさておき、いちフランス語学習者としてコメントします。文法を一通り終わって、単語もある程度わかるくらいのレベルだと読み進みません。私は、フランス語は雑誌や新聞などで読めないものはほぼ無いくらいのレベルです（例えばウィキペディアやインターネットのニュースは難なく読める）。が、むしろこの本は一章を無理やり読み進めてもさっぱり理解できませんでした。普段見慣れない単純過去系や、日常的に使うものとはまた別の単語や表現が多く出てくるからかもしれません。読解力を上げる練習にはなると思います。でも、初心者の学習本としてはちょい難しいと思います。
3,1,Books,2218922622,Bescherelle: La Conjugaison Pour Tous (French Edition),2011-06-11,ハードカバーだし、常に教科書の傍らに持ち運ぶにはやや大きめです。同じ内容のものを求めるなら、白水社の「標準フランス語動詞変化表」の方が小さく使いやすいです。動詞活用表集としては全く不備がないとは思われますが、私は白水社の方で十分なのでこちらは使っていません。
5,0,Books,0913866156,Thoth Tarot Deck,2011-06-26,持っていたいカードです。ともかく絵は素晴らしいです美術書を見ているようです。安易な表現で申し訳ありませんが、血の色を連想する赤系カードが大変圧巻で、到着前にダウンしました(冷汗)。入門者はダヤンあたりの可愛いカードから勉強させて頂きます。何種類持ってても大丈夫ですよね。
5,0,Books,B001USHRCK,レゴ Castle Medieval Market Village (10193),2011-06-28,子供達と中世の街を作りフィグを並べ色々な遊び方で楽しんでいます、子供達に同じ物をもう一つおねだりされおります、実用的な非常に素敵な商品です。
5,0,Books,B0049CW4Z4,Bronson[リージョンコード2][PAL-UK]「Import],2012-08-29,リージョンコード1専用のDVDプレイヤーは持ってたのですが、PAL対応のプレイヤーは持ってなかったので見れないと諦めていたのですが、出品者のコメントでPCで見れる事を初めて知ったので購入し父のPCで視聴出来ました。出品者の方、ありがとうございました。 トム・ハーディの今作の役作りは「ダークナイト」のヒース・レジャーを彷彿させますし、体作りは本当に凄いの一言で、「レイジング・ブル」のデ・ニーロを思い出しました。彼の無邪気そうな満面の笑顔の裏で何を考え、何をしでかすのか予想も共感も出来ないキャラクターなのですが、トムが演じるとチャーミングにみえてくるから不思議です。 クリストファー・ノーラン監督は今作は未見で「ロックンローラ」を見てベイン役に選んだと言ってるようですが、「Bronson」がベインの原型の様な気がします。「ダークナイト ライジング」のメイキングでのインタビューの彼(当然、ベインのマスクはしてない)はスキンヘッドに髭面なので思わず「Bronson」だと思いました。 今作のラストですが、ちょっとやり過ぎではないでしょうか?そこまでやるか(劇中で彼は2回もそれをやらかしている)という感じがしました。トム・ハーディらしいといえばらしいのでしょうか? 今作の劇場公開を希望しますが、難しいのならばDVD発売を期待します。 「Warrior」も注文したので商品到着が楽しみです。 余談かもしれませんが、トム・ハーディって両腕にタトゥーを入れていたと思いましたが今作とか「ダークナイト ライジング」ではしてなかったけどメイクで消してたのでしょうか?わかる方いたら教えて下さい。
5,0,Books,0333382846,Patterns of Fashion: c1560-1620: 1560-1620 v. 3,2010-01-29,実は時代を間違えて購入してしまいましたが、モノクロ写真ですが非常に参考になります。 1600年代バージンクィーンエリザベス女王時代のドレスなどが現存するかぎり載っています。 まず博物館で見られるようなきらびやかなものだけではありません。 服を作る人間ならば、見たいと思っている内部、縫い目、形の取り方、質感、素材、はぎ方がほぼ見ることができます。 これだけでも楽しむ事が出来ます。 刺繍柄の再現や、ドレスの柄の拡大図が掲載されています。 さすがに北欧の王家ですので非常に肉厚な裏地など見てとれます。 コルセットは内部の素材が掲載、分解されて載っています。 写真は三分の一ほどですが、イラストは非常に事細かに載っています。 型紙も引いてあるものが載っており、その隣にそのドレスが載っています。 後半部分は当時手書きの製図が載っています。ダーツ、ギャザー、形紙の中にデザイナーの線が引かれ一部一部ボタン穴や飾りの表示が書いてあります。 再現図には作り方の途中段階が描かれており、そこで立体図が判るようになっています。 びっしりと英文で各ポイントのことが書かれています。 趣味でお洋服を作る方なら見るだけで再現出来ると思いますがすごい布の量ですね。 オマージュやデザインのヒントなどにはなること間違いなしです。。 インチ表示ですが最後のページにセンチ表示とインチ表示を照らし合わせてあるので わかりやすいです。 しかし私のように時代を間違えてしまわぬようお気をつけ下さい。
5,0,Books,1557048630,The Art of How to Train Your Dragon,2013-12-27,欲しい気持ちが生まれた瞬間にポチリましたが、全く後悔していません。ドラゴン達のラフは映画のエンディングで公開されていましたが、まだまだ見どころはたくさんあります。人間のキャラクターデザインも興味深いです。スノット・・・・お前・・・！ワールドのカラーイラストは美麗で感動します。英語の文章はサッパリ理解していませんが、一見の価値ありです。
5,0,Books,1608871088,The Art of Rise of the Guardians (The Art of Dreamworks),2013-12-27,キャラクターやワールドのデザイン画はもちろんのこと、劇中にほんの一瞬映るようなポスターの絵まで見ることが出来ます。ジェイミーの部屋にあったのはコレだったのか！キャラクターデザインは、各キャラとも様々な案が上がっていたことがうかがえます。素晴らしいデザインなのにも関わらず、劇中一切登場しないものもあります。最後の方のページにえらく可愛いデフォルメイラストがあり、思わずにやけました。アートワークスを見ることで映画では描ききれなかった奥行みたいなものが感じられるのでは、と思います。英語の文章はほとんど理解出来ていませんが、それでも一見の価値ありです。
4,0,Books,1780543484,Official Sherlock 2014 Calendar (Calendars 2014),2014-01-12,写真に被せた文字もよい。モリアーティの月がレッドでまるで彼が主人公のよう。でも役者が一枚上だから許しちゃう。
5,0,Books,B001USHRCK,レゴ Castle Medieval Market Village (10193),2011-11-04,ドールハウスもいいけどやっぱりレゴです馬や牛は首が動きますし水車を回すと鍛冶屋さんがトントンって剣を作ったり、ヘアブラシやコップなど可愛い小物が沢山です子供にと思いましたが飾っておくのにとてもいいです両面共に可愛いので色々な飾り方が出来て変化がつけやすいです木はやや葉っぱがとれやすいですが気になりません玄関やリビングにオススメですし、これ一つでかなり満足できます
5,0,Books,4837971768,ベスト・パートナーになるために―男と女が知っておくべき「分かち愛」のルール 男は火星から、女は金星からやってきた (知的生きかた文庫),2015-01-04,何回も購入しては、人にあげてしまうので、今回また買い直しました。
3,1,Books,4837971768,ベスト・パートナーになるために―男と女が知っておくべき「分かち愛」のルール 男は火星から、女は金星からやってきた (知的生きかた文庫),2014-05-26,著者が外国人という事もあり、日本人の男女に全て当てはまるのか？疑問が残ります。２～３割程度、参考にする位かな。
5,0,Books,0747599874,The Tales of Beedle the Bard (UK) Standard Edition,2014-12-14,この絵本は作りもデザインも素敵です。内容も良くできていて、まるで本当にあった出来事のようです。
5,0,Books,0440245206,Hotel Vendome: A Novel,2013-01-03,ホテルの実情の調査が良くできています。親子の関係が良くえがかれています。既に３０冊読破しました。
5,0,Books,0812932293,"Losing My Virginity: How I've Survived, Had Fun, and Made a Fortune Doing Business My Way",2014-05-29,川べりのボートハウス とか、 ほとんど音のない世界 で、気球で旅立つ瞬間 とか。映画を見ているようでした。僕が日本人であっても、きちんと伝わってきました。toeic ７５０点を超えられた方なら、知らない単語があっても、じゅうぶん読み進められると思います。（今、いつも９００以上ある僕も、ペーパーバック読むといまだにそういう単語あります。・・・だから満点じゃないんですね、きっと＾＾；）とても、読み終わって時は経ちますが、 アツさがいまだに自分に残っている、 お気に入りのノンフィクションのひとつ、です☆
5,0,Books,1845761502,The Winston Effect: The Art & History of Stan Winston Studio,2011-02-18,本書を購入しようか迷うほどのマニアックな映画・特殊メイク好きの方に長々と講釈を垂れようとは思いません。僕に出来るのは背中をひと押しするだけです。これ、最高です。
5,0,Books,1600610234,Mechanika: Creating The Art of  Science Fiction,2012-08-03,表紙が気に入ったので、ロボットの画集かな、説明文も読まずにポチッとやっちゃいましたが内容はHOW TO本でした。勝手な勘違いでの購入でしたが、大変参考になる本でした。全編英語ですが、マンガ、イラスト等でロボットを描く人は必読ではないでしょうか？プロが丁寧に教えてくれる、そういった印象を受けました。
5,0,Books,0823095223,Pop Sculpture: How to Create Action Figures and Collectible Statues,2012-08-03,Tim Brucknerというアメコミフィギュアが好きな方なら一度は目にしたことがあるはずの、超大物原型師が自身の原型製作の（おそらく）全てを公開したのがこちらの本です。米アマゾンではレビュー数38件、なんと星５つの凄い本です。余分なページが一切ない程ノウハウが満載で、フィギュアを製作する方なら必ず読むべきだと思います。「これっていわゆる企業秘密じゃないの？」みたいな情報だらけです。ただ、海外での製作であって、日本では入手自体が難しい道具もちょいちょい使っていますし、完全に真似るというのは少しハードルが高いですが、やはり知っておくべき内容だと考えます。非常に残念なことに、写真はそれなりにあるのですが、貴重な情報は英語で記述されてます。レプリカント、ホビージャパン等フィギュア制作本を出版している会社の方！これ翻訳してください！お願いします！これはフィギュアを作る者なら全員が読むべき本です。フィギュアを作っているのに「英語だから読まない」という方がこの本を手に取らないというのは日本のフィギュア界にとって大きな損失です。一日も早い翻訳版の出版を望みます。
5,0,Books,1604680547,501 Quilting Motifs: Designs for Hand or Machine Quilting (That Patchwork Place),2014-02-10,パターンのバリエーションが豊富だし、リングファイルになっているので使いやすいです。（はずすことは出来ません）各モチーフの繋げ方も色々例示されていて、完成された一冊。
5,0,Books,0552775274,Remember Me?,2013-09-28,息子が選んで私が購入しました。息子が使っています。気に入っているようです。
5,0,Books,0316236535,"Go Away, Big Green Monster!",2013-12-25,３歳の娘のために購入。友人に勧められ、購入しましたが、Go Awayという繰り返す部分があることで、本に食いつきやすくなっています。もちろん、すこしずつ変わる仕掛け絵本にも。大変満足です。
4,0,Books,0007353693,Richard Scarry's What Do People Do All Day?.,2014-02-21,ちょっとよれっとしてましたけれど、素敵なリチャードスキャリーのイラストがたくさん！5ヶ月になる子どもとまずは一緒に眺めながら楽しんでます
5,0,Books,0738737909,Illuminati Tarot Kit,2013-06-01,私、今まで出逢ったデッキで最高に素晴らしい美しく、そして間違いなく答えを、出してくれそうなデッキだと感動してます。このカードに辿り着く今日まで100は買ったでしょうか…大アルカナは気に入ったりするのに必ず小アルカナでガッカリしたり数枚は必ず好きじゃない絵があるのに今回は全てが凄い。78枚全てが残念！と思うものがないなんて初めてです。ただ強いて言うならば、もしかしたら使ってるうちに早くボロボロになってしまいそうな素材で心配だけど……でも、ほんとに最高です。暫くはもうカードを捜したり買うこともないでしょうね私
4,0,Books,0141394811,Autobiography (Penguin Modern Classics),2013-12-04,根源となる要素を多く含んだ勉強となる本。また彼の人間性が見えるところも頼もしい。例の裁判の件で何ページも続いたのがくどかった為、★5個にしました。
5,0,Books,1452111014,The Art of Wreck-It Ralph (The Art of Disney),2014-01-29,シュガーラッシュの設定？本です。とはいっても製作過程のあれやこれや本です。映画で使われている(最終的にクリーンナップされた)世界観の設定はそんなには乗っていませんでした。。。(日本のアニメの設定資料集的なのを想像していたので、そこはびっくりしました。自分のした調べが足りなかっただけなのですが)ですが、イラストがたくさんあり見ていてとても楽しい本でした。キャラや世界観の試行錯誤、お蔵入りキャラ紹介とか、、色々な世界観ありますが、シュガーラッシュのページは見ていてとても楽しかったです。
5,0,Books,0316247545,My Little Pony: The Elements of Harmony: Friendship is Magic: The Official Guidebook,2014-01-17,自分には、↑のように思える。キャラ紹介ありサブタイトル一覧あり挿入歌歌詞あり…で、至れり尽くせりｗ
5,0,Books,0857685848,Dinosaur Art: The World's Greatest Paleoart,2012-11-28,この質とページ数の多さで２５００円は本当に安いと思います。 本当にどれを見てもカッコいいものばかりです。
5,0,Books,8361421475,Fieseler 156 Storch 1938-1945 (Yellow (MMP Books)),2014-01-19,適切な図や写真が挿入され、開発時の機体変遷や時代背景も分る、参考資料に富む本です。
3,1,Books,0316236535,"Go Away, Big Green Monster!",2012-06-01,内容はとにかく面白い。書店で読んであげた時は10ヶ月なのに爆笑していました。しかし届いた初日にビリッとやられてしまいました。なので、普段は子供の手の届かないところにしまうはめに…しかけは良いから、もっと丈夫な素材にしてほしい!
5,0,Books,0399226907,The Very Hungry Caterpillar board book,2012-06-01,英語大好きの息子に買いました。絵も可愛いし、私が何にも言わなくても一人で開いて見ています。読んであげるとニッコニコ!ページが分厚いので、赤ちゃんでも安心して読ませられます。ファーストブックにはもってこいです。
4,0,Books,0143116371,The Sartorialist,2010-08-30,ネットで見るならブログThe Sartorialistへ。スーツの着こなしが特にかっこいい。大容量なのでいつ開いても飽きない。著名人もちらほら。大人向きのスタイルが多い。
5,0,Books,0399213015,The Very Hungry Caterpillar: miniature edition,2015-04-05,とても、気に入りました。小さいので、持ち歩きにも便利です。子供も気に入り何度も呼んでいます。
5,0,Books,0887081770,"Papa, Please Get the Moon for Me (World of Eric Carle)",2015-04-05,このお話は、日本語版でも、よく読んでいるので、英語で読むのも新鮮でした。
5,0,Books,074356619X,"The Secret (Unabridged, 4-CD Set)",2013-03-09,英語（リスニング）の勉強にと購入しました。ビギナーでも聞き取れる内容です。
5,0,Books,B003L77GG0,Smallville: Complete Tenth Season [DVD] [Import],2014-01-26,英語の字幕で大切なところだけ辞書を引きながら試聴しました。ストーリーはクライマックスへ…。
3,1,Books,0061233846,The Alchemist,2013-02-18,国際的ベストセラーになった、この本。私の友人も絶賛する、大人のための御伽噺で、とても哲学的だ。パウロ・コエーリョの小説はこれで2冊目だが、きっと作者はとても信心深い人間なのだろう。前に読んだ”The Devil and Miss Pryme”では天使や悪魔が実在のものとして出てきたし、この話もかなり精神的だ。精神的なことを話すことに慣れていない現代人には、少々うんざりするほどに。テーマとなっているのは、夢を信じること、そして信念をもち続けること。しかし、私はピュアな心を失ってしまったのか、どうも入っていけなかった。実際に信念を通し、何事かを成し遂げるようなノン・フィクションは大好きなのだが、この話のような大人の御伽噺は、残念ながら、説教するための作り話、としか思えないのだ。超常的な描写―例えば主人公が風と話したりする場面―を読むだけで白けてしまうのでは、子供の頃の純粋さを失ってしまったということなのだろうか。それでも、この物語のあちらこちらにちりばめられている人生の金言は読む価値がある。特に、夢を追い求めて旅を続けるか、将来を誓い合った女性のために砂漠に残るか、葛藤する主人公のサンティアゴに錬金術師が諭す言葉は印象的だ。これは、もしかしたら、夢をもてない時、信念を失いそうになったときに読む本なのかもしれない。そんな時なら、この本のメッセージに素直に耳を傾けられるかもしれないから。そんなときのために、とりあえずこの本はとっておこうかと思う。
4,0,Books,0061015016,Veronika Decides to Die,2013-03-26,邦題「ベロニカは死ぬことにした」。“Alchemist”と “Devil and Miss Pryme” に続き、この作者の本はこれで３冊目だ。世界的ベストセラーになったAlchemistでさえあまり私の好みではなかったから、もう読むのはやめようと思っていたのだが、「これはいいよ」と友人に勧められ、また読んでしまった。御伽噺的要素が強かった前読んだ２作とは違い、これは至って現実的だ。特別宗教的な要素もない。しかし、他の作品と共通しているのは、これはストーリーで楽しませる本ではなく、ストーリーを通してもっと深いもの、人間の内面を追究していることだろう。若く美しく、何の不自由もないベロニカは、人生に意義を感じられず、睡眠薬を飲んで死ぬことにした。次に目覚めたのは、精神病院だった。そこで医師に、殺未遂行為で心臓が致命的なダメージを受け、あと５日しか生きられないことを告げられる。精神病院で死を待つ間、そこに閉じ込められた人々に触れ、生きるということを見つめなおす。鬱病のゼドカ、パニック症で弁護士を辞めたマリ。エリートのレールからはみ出す事を許さない外交官の両親の下、夢を否定され精神分裂症を患ったエドゥワード。世間から異常とみなされた人々が集う精神病院では、異常であること、非常識であることが許される世界だ。しかし、一体何が普通で、何が異常なのか。人間皆それぞれ違う。違う人間を一定の枠に当てはめようとすることから歪みが生じる。人は皆違うことを肯定すれば、皆狂人で、狂人であることが普通なのだ。ストーリーの展開は、正直言ってはじめから分かりきっていた。どうせこんなことだろう、と思っていた最後のオチも思ったとおりだった。しかし、ベロニカを取り巻く人々の話が思った以上に深く、面白かった。ストーリーの意表製はないが、なかなか深く、考えられる本だった。読んでよかったと思う。とだろう、と思っていた最後のオチも思ったとおりだった。しかし、ベロニカを取り巻く人々の話が思った以上に深く、面白かった。ストーリーの意表製はないが、なかなか深く、考えられる本だった。読んでよかったと思う。
5,0,Books,1594488843,Drive: The Surprising Truth About What Motivates Us,2010-04-27,自己啓発セミナーなどで聞いたことのある話を体系的に分かりやすくまとめた一冊。人間を動かす「やる気の素（ＤＲｉＶＥ）」をコンピューターのＯＳに例え、急速にフラット化していく世界においては、管理や強制といったマネジメントベースのＯＳは機能不全に陥りつつあり、個人の自主性を尊重するＯＳにバージョンアップが不可欠と説く。目標管理などのマネジメント手法に慣れ親しんできた組織管理者には目からウロコの一冊。
5,0,Books,0143116371,The Sartorialist,2010-03-10,毎月発行されるファッション雑誌では、いつも物足りなかった。いっときの流行を追ったものではすぐに見飽きてしまう。おめかしする機会はすくない、普通の市民ですから、普段の生活の中で自分自身が楽しめて、気分よくなるファッションの例を、もっと知りたかった自分には、「まさにツボ」でした。超格安で手に入れた医服を当然のように着て生活している学生さん、お父さんのお古を大事に着続けているおじいちゃん、ワイシャツをスカートとして自然に腰に巻きつけている女の子、みんなとってもかっこいい。きっと、自分をよく知っていて、身の丈もよく知っている人達が、無理せずに個性を出して、それによって自分も楽しくその日を生きている、そういう雰囲気が溢れている本です。これは一生読み返したいファッションスナップ集。月刊誌では、こうはいかない。
2,1,Books,1471112683,A Universe from Nothing. Lawrence M. Krauss,2014-02-23,目新しさが無い。 文章中心で視覚に訴えるところが少ない。 分かりやすい数式を入れた方が、理解に役立つ。
5,0,Books,0099448823,Norwegian Wood,2010-05-08,原作は読まずに、これを読みました。面白かったというのは当然で、読んでいるとネイティブではない私でも違和感なく情景が頭に浮かびました。途中で「表紙で本を判断するな」と言う所で笑ってしまいましたww
5,0,Books,0689853491,We're Going on a Bear Hunt,2013-07-01,お勧めの読み聞かせ本と聞いて購入したのですが、それほど本好きでない４歳の娘も楽しそうに聞いてくれました。１歳の娘はテンポが楽しいようでのりのりで聞いてくれます。読み手も楽しくなる本ですね。
5,0,Books,0007513763,The Day The Crayons Quit,2014-09-23,オーストラリアに住んでいる友人に「絶対おすすめ！」と聞いて購入しました。子供が書いたような絵と文章がかわいくて、子供も自分で読めて喜んでいます。
4,0,Books,1408803011,Fantastic Beasts and Where to Find Them,2014-12-23,気に入ってくれました。通常の買い物より、時間は掛かりましたが、購入できてよかったです。
3,1,Books,0091929784,ReWork: Change the Way You Work Forever,2013-12-07,簡単に読め、チャプターが短いので、途中で挫折することはないでしょう。視点は面白いですが、述べられていることをそのまま導入すること難しいでしょう。
4,0,Books,416369580X,走ることについて語るときに僕の語ること,2013-02-06,村上春樹さんの文体だからこそ伝わってくる、「走り」についての文章が綴られています。走ることについて改めて考えさせられる一冊です。
4,0,Books,4883191028,みんなの日本語 初級I 本冊,2013-02-21,ボランティアで日本語を教える機会があり、教え方の手引きは持っていたので、この本を中古本で購入。新品のようにきれいでよかったです。内容は。。。これから勉強です。苦笑
5,0,Books,037583494X,Fox in Socks Book & CD (Dr. Seuss: Beginner Books),2013-03-24,英会話スクールの先生から教えて頂きました。英語の子供用絵本ですが、早口言葉になっていて、読んで聞かせるにもまずはCDを聞いてしっかり練習しないといけないんで、読み聞かせはCDに任せましょう。自分も早口言葉の良い練習になります。他のシリーズも楽しそう。
5,0,Books,4167502100,走ることについて語るときに僕の語ること (文春文庫),2014-09-27,「走る作家」 村上春樹のエッセイ。村上春樹の人生における「スタンス」が学べる。そんな一冊になっている。とにかく「人と比べない」、そして「無理をしない」「物を書く」ということに関しては、「健康が一番」シンプルである。そして、これらのことは村上作品のテーマに通じる。フラットな春樹的クール「そのもの」でもある。この本で、面白いのは、村上春樹が、ハルキ文学の「僕」そのものになってること。メルトーメが歌いだしそうな・・・とか、懐かしいラヴィン・スプーンの音楽に耳をすませながら・・・とか、とか、わけのわからん外人のミュージシャンを活用した「春樹的比喩」もまんさいで、Ｐ１０３ページに至っては、マラソンについて語りながら、最後の締めは「やれやれ」である。やれやれキターーーーーーとおもわず叫んでしまったほど。とにかく、春樹作品の「僕」そのものをヴィジュアル化したような、村上春樹。いや、もうこれを読んでしまったら、今までの村上作品は、完全に「私小説」だ。何事にも動じない。くよくよしない。柳に風とすいすい受け流す。春樹的クールの人生観。小説が苦手な人は、このエッセイを味見してみるといいかもしれない。
5,0,Books,1400052173,The Immortal Life of Henrietta Lacks,2010-11-06,まだ途中ですが、黙っておれません。すごいです。心を揺さぶられます。医学とは何なのか？！私はあくまでも患者のための医学であってほしいと思っています。写真、記述等あまりに生生しく家でリラックス気分の時に開けなくなってしまいました。職場（実は医学関係です）での休憩時間にでも読んでいこうと思っています。ただ、私は、この本は医学にかかわる実験にたずさわる人は絶対に読まなければならない本だと思います。また全部読み終えたときに新たなレビューを書こうと思います。ヘンリエッタさんのご親戚に安堵の日々があることをただ祈ります。では、また。
5,0,Books,0312539525,Paths of Glory,2011-01-29,"事前の知識のないままこの本を読み、なんだ、自分には興味のない”山岳”小説か、という懸念をもちましたがそうではありませんでした。途中から（なぜ、山に登るのか？）「そこに山があるからだ」の、あの人の話であることに気がつきましたが、単なる実録や偉人伝でもありません。実際に起きたが誰も知らない真実に対するアーチャーのストーリー仕立てがとてもおもしろく、また主人公が妻を想い、妻が主人公を想う夫婦愛がとてもすばらしく描かれています。最後の最後、ややもすると読み飛ばしてしまいそうな最後の行に\\""えっ\\""と言わせる後日談がありとてもウィットに富んでいました。この本の前にFalse ImpressionとA Prisoner of Birthを読みましたがあまり現実的でない部分がありました。この本はストーリーの構成のうまさやテーマが壮大でKane & Abel以来の大作だと思います。"
4,0,Books,033046406X,A Prisoner of Birth,2011-02-05,無実の罪を着せられて、それに立ち向かう男のストーリー。読者は主人公に同情を感じ、宿敵に怒りを感じ、主人公を応援するが、脱出や復讐の試みが次から次へと失敗に終わる度に落胆と憤りとイライラを覚える。だが、最後はお約束通り、期待していた結果におさまる。ある種、勧善懲悪モノで、悪役レスラーにぼっこんぼっこん、ズタズタにされ負けてしまうのではという正義のレスラーが最後には・・・のような爽快感があります。この点で、アーチャーの読者を惹きつけるテクニックはさすが！と思います。でも、そもそもケンブリッジ出身のエスタブリッシュメントが、汚職や不正工作の触れ衣を着せるならともかく、こんな”バーファイト”をしでかすこと自体がUNLIKELYです。個々のエピソードは面白いですが、そうしたストーリーの大前提がどうなのかと思い、☆は４つに留めました。ストーリーを詳しく語ってしまうとこれから読む方に推理小説の結末を教えてしまうようなものですので差し控えますが、ハラハラ、ドキドキ、読み物としては楽しめますよ。
4,0,Books,1447208897,The Sins of the Father,2012-12-14,３部作のうちの第２作目。第１作目にとても感動したので、期待を込めて読みました。でも今回は手放しに★５個ではなく、若干、辛口のコメントも。小説とは偶発性の積み重ねによって成り立つもの。でも、ハリーが獄中記を書き、それを刑務所の所長が盗用して出版し、そうしたら単身初めて乗り込んだニューヨークの書店でエマの目にも留まり、って、いくらなんでもあり得るのだろうか。確かにストーリーは面白いのですが、面白くするためには何でもアリだと、なんだか漫画の「課長 島耕作」みたいで、そんなとんとん拍子にうまく行くのかよ、という思いです。それと、いわれなき投獄、意外な形での出獄というのも前作 A Prisoner of Birth で使ったネタじゃん、という感じ。監獄の中のエピソードはアーチャー先生ご自身の貴重な体験をあますところなく活用したものですが、もうそろそろ、この辺でよろしいのではないでしょうか。ですが、そんなことは気にせずフラットな気持ちで読めば、とても面白いストーリーです。文章も難解でなく読みやすいです。（フーゴの絶命シーンの描写は圧巻でした）３部作の２作目ということもあり、エンディングにはヤマもなにもなく、“次回持越し“です。ジェフリー・アーチャーの珠玉の名作となるか、３作目の BEST KEPT SECRET に期待をしたいところです。
2,1,Books,1447231104,Best Kept Secret: Book Three of the Clifton Chronicles,2014-01-15,無念の一言。何が無念かというと、もう他の方にたくさん書いていただいているので詳細は省きます。びっくりしたことがありました。前作「The Sins of the Father」を読み終えてから、この「Best Kept Secret」のペーパーバックが出るまでに間があったので場つなぎとして「AS THE CROW FLIES」を読みました。ストーリー、エピソードがそっくり。クリフトン年代記の1作目と２作目は「AS THE CROW FLIES」のリメイクだと思います。ジェフリーアーチャーの作品の１つ１つは面白いのですが、”持ちネタ”としては・上流階級の悪役にやっつけられる下層階級の主人公 （最後は勧善懲悪的に勝利）・上流階級の悪役の果てしなき憎悪、陰謀、策略以上２つをベースに・監獄生活ネタ （思わぬ形での出獄）・議員生活ネタ・軍隊ネタ・そしてこのシリーズでは作家生活ネタなど、アーチャー先生の体験談があますところなく出てきます。織り交ぜるエピソードとしては・悪役側との間にできてしまう子供・その子供と悪役側の子供との恋愛・おしげもなく（？）非業の死を遂げる子供・さらにまた別のところにも不義の子がいて、ありえない偶然の中でめぐり合うことになる・悪役側に雇われる探偵の尾行・オークションでの不正などです。いくつかの作品の中で上述のような”共通エピソード”が使いまわされ、なんだかマンネリズムに陥ります。このクリフトン年代記も、はじめは陰謀、策略にハラハラ・ドキドキしながら読んでいましたが、それが手変え品変え３部作も続き、少なくとも５部まであるとなるとなんだかうんざりしてきます。このひっぱり方と、面白ければ偶然性、必然性は無視、無視の展開。前作のコメントでも書きましたが「島耕作」シリーズに似たものがあります。１作目が非常にすばらしい文学作品だったのでずっと期待してきましたが、これからは、まあ、「島耕作」くらいの娯楽小説だと思えばよいのかも。（３作まで読んだら、途中でやめるわけにもゆかないのでぶつぶつ文句を言いながら５作でも７作でも読むとは思いますが）追伸：「Path of Glory」だけは上述のような”使いまわし・共通エピソード”もないし、やたらと冗長な憎悪・陰謀・策略もなく、とても質の高い文学作品で是非ともお勧めです。でいましたが、それが手変え品変え３部作も続き、少なくとも５部まであるとなるとなんだかうんざりしてきます。このひっぱり方と、面白ければ偶然性、必然性は無視、無視の展開。前作のコメントでも書きましたが「島耕作」シリーズに似たものがあります。１作目が非常にすばらしい文学作品だったのでずっと期待してきましたが、これからは、まあ、「島耕作」くらいの娯楽小説だと思えばよいのかも。（３作まで読んだら、途中でやめるわけにもゆかないのでぶつぶつ文句を言いながら５作でも７作でも読むとは思いますが）追伸：「Path of Glory」だけは上述のような”使いまわし・共通エピソード”もないし、やたらと冗長な憎悪・陰謀・策略もなく、とても質の高い文学作品で是非ともお勧めです。
3,1,Books,1447270312,Be Careful What You Wish For (The Clifton Chronicles),2014-12-05,シリーズの４作目。相変わらずハラハラ・ドキドキの連続でした。ですが、言い換えればハラハラ・ドキドキなだけ。１作目で見せたような緻密な心理描写などなくなってしまいました。そもそも、一民間人がこんなに次から次へと事件に巻き込まれるものなのでしょうか。このシリーズはバーリントンとクリフトンとの愛憎劇だったはずなのに、それが決着しても、もっと話を引っ張る為に今度は”部外者の悪役”マルチネスを登場させるという手法。４作も読んで全然、話が完結しませんが、きっと次もまた別の悪役が出てきてハラハラ・ドキドキを踏襲してゆくのでしょう。水戸黄門や島耕作シリーズのノリですね。なんだかなぁ・・・
